,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
321806,Houston,BRFSS,8.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7317,TX,48201451602,2017
321889,Houston,BRFSS,13.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3849,TX,48201320700,2017
321911,Houston,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2654,TX,48201540200,2017
321919,Houston,BRFSS,18.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4774,TX,48201313800,2017
322037,Grand Prairie,BRFSS,8.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7361,TX,48439111548,2017
322156,Houston,BRFSS,21.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4647,TX,48201331300,2017
322169,Houston,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4818,TX,48201233300,2017
322202,Houston,BRFSS,15.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5049,TX,48201332900,2017
322248,Houston,BRFSS,12.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7014,TX,48201421600,2017
322260,Houston,BRFSS,6.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3383,TX,48201411300,2017
322265,Houston,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4503,TX,48201450400,2017
322278,Houston,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,455,TX,48201550401,2017
322291,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5527,TX,48201330302,2017
322304,Houston,BRFSS,18.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3719,TX,48201230400,2017
322305,Houston,BRFSS,19.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7111,TX,48201311000,2017
322342,Houston,BRFSS,11.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2775,TX,48201350200,2017
322350,Houston,BRFSS,7.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2849,TX,48201510500,2017
322375,Houston,BRFSS,7.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3356,TX,48201313100,2017
322416,Garland,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6536,TX,48113018126,2017
322453,Houston,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2965,TX,48201453300,2017
322474,Houston,BRFSS,16.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,271,TX,48201233101,2017
322482,Houston,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1775,TX,48201233001,2017
322491,Houston,BRFSS,16.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2491,TX,48201222502,2017
322494,Houston,BRFSS,15.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5358,TX,48201433001,2017
322502,Houston,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4122,TX,48201251700,2017
322511,Houston,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3818,TX,48201410800,2017
322516,Houston,BRFSS,21.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3971,TX,48201331700,2017
322531,Houston,BRFSS,20.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5227,TX,48201231900,2017
322538,Grand Prairie,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7309,TX,48113016202,2017
322556,Houston,BRFSS,14.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5083,TX,48201422701,2017
322569,Garland,BRFSS,10.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4950,TX,48113019027,2017
322617,Houston,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5380,TX,48201531300,2017
322636,Houston,BRFSS,14.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2484,TX,48201520601,2017
322664,Houston,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6814,TX,48201340302,2017
322676,Houston,BRFSS,12.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,153,TX,48201250100,2017
322687,Houston,BRFSS,13.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3484,TX,48201432901,2017
322771,Houston,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3162,TX,48201531200,2017
322799,Houston,BRFSS,16.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1177,TX,48201222700,2017
322853,Houston,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1380,TX,48201430200,2017
322892,Houston,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3786,TX,48201431900,2017
322918,Houston,BRFSS,8.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3909,TX,48201522302,2017
322971,Houston,BRFSS,17.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2935,TX,48201313400,2017
322990,Schaumburg,BRFSS,8.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1557,IL,17031804716,2017
322998,Houston,BRFSS,14.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2108,TX,48201453601,2017
323074,Houston,BRFSS,11.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4430,TX,48201532400,2017
323114,Houston,BRFSS,6.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2967,TX,48201431801,2017
323135,Houston,BRFSS,14.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6025,TX,48201310600,2017
323216,Houston,BRFSS,2.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2725,TX,48201312100,2017
323236,Houston,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4434,TX,48201522000,2017
323294,Houston,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4399,TX,48201421201,2017
323303,Houston,BRFSS,14.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6662,TX,48201320200,2017
323319,Houston,BRFSS,18.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2097,TX,48201220100,2017
323320,Grand Prairie,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4857,TX,48113016406,2017
323399,Houston,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4209,TX,48201410500,2017
323425,Houston,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3209,TX,48201431402,2017
323443,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5682,TX,48201521800,2017
323478,Houston,BRFSS,12.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3156,TX,48201333600,2017
323490,Houston,BRFSS,8.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4058,TX,48201431201,2017
323519,Houston,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2675,TX,48201451200,2017
323614,Garland,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3285,TX,48113018142,2017
323639,Houston,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4348,TX,48201430800,2017
323681,Houston,BRFSS,11.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5884,TX,48201310100,2017
323703,Houston,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4089,TX,48201312000,2017
323726,Houston,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,561,TX,48201552002,2017
323729,Houston,BRFSS,13.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6272,TX,48201520602,2017
323751,Houston,BRFSS,10.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4981,TX,48201451001,2017
323769,Houston,BRFSS,15.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7857,TX,48201453000,2017
323773,Houston,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,54,TX,48201455200,2017
323801,Houston,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3905,TX,48201550100,2017
323895,Grand Prairie,BRFSS,7.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3968,TX,48439111549,2017
323914,Houston,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4406,TX,48201433400,2017
323940,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4336,TX,48201433202,2017
324035,Garland,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4178,TX,48113019032,2017
324076,Houston,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3373,TX,48201530200,2017
324091,Houston,BRFSS,14.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8593,TX,48201221300,2017
324093,Garland,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6155,TX,48113018900,2017
324111,Houston,BRFSS,18.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4708,TX,48201531900,2017
324113,Houston,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4145,TX,48201421202,2017
324193,Houston,BRFSS,15.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4663,TX,48201330400,2017
324206,Grand Prairie,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,455,TX,48113016523,2017
324274,Houston,BRFSS,14.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6614,TX,48201222503,2017
324286,Grand Prairie,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4462,TX,48113015404,2017
324339,Houston,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,929,TX,48201232900,2017
324343,Houston,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2685,TX,48201511001,2017
324363,Houston,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4916,TX,48201422800,2017
324371,Houston,BRFSS,17.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4882,TX,48201210500,2017
324416,Houston,BRFSS,12.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7593,TX,48201521400,2017
324435,Houston,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3222,TX,48201533200,2017
324443,Houston,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4216,TX,48201340900,2017
324466,Houston,BRFSS,18.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1962,TX,48201312300,2017
324467,Houston,BRFSS,4.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4202,TX,48201410200,2017
324472,Houston,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,459,TX,48201553001,2017
324477,Houston,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2452,TX,48201240501,2017
324491,Houston,BRFSS,17.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5225,TX,48201211900,2017
324514,Houston,BRFSS,14.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3383,TX,48157670102,2017
324536,Houston,BRFSS,6.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4516,TX,48201431301,2017
324594,Houston,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5594,TX,48201240502,2017
324606,Houston,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8217,TX,48201333902,2017
324607,Houston,BRFSS,9.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2685,TX,48201552601,2017
324626,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5289,TX,48201422100,2017
324662,Houston,BRFSS,12.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5281,TX,48201433600,2017
324680,Garland,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6086,TX,48113018105,2017
324700,Houston,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6521,TX,48201432300,2017
324734,Houston,BRFSS,17.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3135,TX,48201232500,2017
324739,Houston,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2638,TX,48201320601,2017
324784,Houston,BRFSS,6.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,749,TX,48201551400,2017
324843,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3342,TX,48201453800,2017
324863,Houston,BRFSS,9.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,339,TX,48201250800,2017
324876,Garland,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4564,TX,48113018205,2017
324889,Houston,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,515,TX,48157673102,2017
324917,Houston,BRFSS,10.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1888,TX,48201432600,2017
324919,Houston,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3411,TX,48201420300,2017
324945,Garland,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7493,TX,48113018118,2017
324967,Houston,BRFSS,19.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4282,TX,48201231000,2017
324977,Houston,BRFSS,14.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8192,TX,48201452400,2017
325003,Houston,BRFSS,15.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2790,TX,48201532200,2017
325025,Houston,BRFSS,8.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,603,TX,48201980100,2017
325034,Houston,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2512,TX,48201420800,2017
325048,Houston,BRFSS,15.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1852,TX,48201220900,2017
325061,Houston,BRFSS,5.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4162,TX,48201411000,2017
325063,Houston,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3962,TX,48201314300,2017
325066,Houston,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6989,TX,48201423202,2017
325079,Houston,BRFSS,21.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4231,TX,48201230900,2017
325152,Houston,BRFSS,6.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5048,TX,48201541700,2017
325158,Houston,BRFSS,7.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3970,TX,48201511301,2017
325185,Houston,BRFSS,17.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3612,TX,48201530600,2017
325237,Houston,BRFSS,8.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3892,TX,48201412900,2017
325240,Houston,BRFSS,18.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2457,TX,48201313700,2017
325250,Houston,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5949,TX,48201452802,2017
325260,Houston,BRFSS,9.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,119,TX,48201222300,2017
325262,Houston,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7136,TX,48201452000,2017
325289,Houston,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7159,TX,48201251300,2017
325297,Houston,BRFSS,19.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2918,TX,48201332300,2017
325354,Houston,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3793,TX,48201410100,2017
325422,Houston,BRFSS,21.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2127,TX,48201233600,2017
325426,Houston,BRFSS,24.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2520,TX,48201331400,2017
325499,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2177,TX,48201521100,2017
325551,Houston,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,61,TX,48201454700,2017
325584,Houston,BRFSS,13.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4061,TX,48201330303,2017
325597,Houston,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1230,TX,48201350300,2017
325636,Houston,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7024,TX,48201450300,2017
325646,Houston,BRFSS,7.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2279,TX,48339692300,2017
325652,Houston,BRFSS,8.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4618,TX,48201340100,2017
325683,Houston,BRFSS,12.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6433,TX,48201333500,2017
325689,Houston,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5259,TX,48201522401,2017
325699,Houston,BRFSS,7.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3464,TX,48201432001,2017
325781,Houston,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,122,TX,48201251901,2017
325796,Houston,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6380,TX,48201422600,2017
325802,Houston,BRFSS,20.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3682,TX,48201331800,2017
325804,Houston,BRFSS,13.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3685,TX,48201453502,2017
325814,Houston,BRFSS,20.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1717,TX,48201232000,2017
325877,Houston,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4261,TX,48201511002,2017
325918,Houston,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1358,TX,48201340400,2017
325933,Houston,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,133,TX,48201250402,2017
325978,Houston,BRFSS,14.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5027,TX,48201422900,2017
325980,Houston,BRFSS,21.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2379,TX,48201231400,2017
325997,Houston,BRFSS,16.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5616,TX,48201432802,2017
326014,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7445,TX,48201522100,2017
326017,Garland,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3993,TX,48113018402,2017
326028,Houston,BRFSS,13.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4749,TX,48201452801,2017
326052,Houston,BRFSS,17.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5886,TX,48201311100,2017
326070,Houston,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2775,TX,48201411400,2017
326090,Houston,BRFSS,17.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4174,TX,48201230500,2017
326093,Houston,BRFSS,21.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4288,TX,48201220500,2017
326105,Grand Prairie,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4364,TX,48113016412,2017
326120,Houston,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2332,TX,48201312800,2017
326144,Houston,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4641,TX,48201511600,2017
326199,Houston,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7397,TX,48201321100,2017
326214,Houston,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2547,TX,48201420200,2017
326225,Houston,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2878,TX,48201413202,2017
326262,Houston,BRFSS,22.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5046,TX,48201211300,2017
326266,Houston,BRFSS,17.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2654,TX,48201313300,2017
326272,Houston,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,461,TX,48201540501,2017
326294,Houston,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3139,TX,48201420700,2017
326298,Houston,BRFSS,13.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5153,TX,48201423401,2017
326315,Garland,BRFSS,13.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5406,TX,48113019026,2017
326323,Houston,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2665,TX,48201451700,2017
326375,Houston,BRFSS,6.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3504,TX,48201451403,2017
326396,Houston,BRFSS,11.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,674,TX,48201532501,2017
326417,Houston,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5770,TX,48201430900,2017
326474,Houston,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5126,TX,48201520300,2017
326479,Houston,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4591,TX,48201431700,2017
326505,Houston,BRFSS,16.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4856,TX,48201310500,2017
326528,Houston,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6484,TX,48201421500,2017
326538,Houston,BRFSS,13.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3315,TX,48201333000,2017
