,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
315977,Grand Prairie,BRFSS,9.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6809,TX,48113016413,2016
316223,Grand Prairie,BRFSS,12.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3327,TX,48439111536,2016
316377,Garland,BRFSS,25.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6523,TX,48113018700,2016
316589,Garland,BRFSS,20.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4178,TX,48113019032,2016
316894,Grand Prairie,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7115,TX,48113016408,2016
317317,Garland,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4076,TX,48113018138,2016
317342,Garland,BRFSS,14.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6611,TX,48113019004,2016
317521,Grand Prairie,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6880,TX,48439111537,2016
317544,Garland,BRFSS,17.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,920,TX,48113018403,2016
317797,Garland,BRFSS,20.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6086,TX,48113018105,2016
317979,Grand Prairie,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2031,TX,48113016302,2016
318403,Garland,BRFSS,10.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7493,TX,48113018118,2016
318483,Garland,BRFSS,22.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4564,TX,48113018205,2016
318612,Garland,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6536,TX,48113018126,2016
319051,Garland,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5046,TX,48113019020,2016
319222,Garland,BRFSS,12.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3690,TX,48113019028,2016
319269,Grand Prairie,BRFSS,7.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,455,TX,48113016523,2016
319835,Grand Prairie,BRFSS,23.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2579,TX,48113015700,2016
320143,Garland,BRFSS,15.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6463,TX,48113018203,2016
320253,Garland,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3531,TX,48113018600,2016
320340,Grand Prairie,BRFSS,7.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3797,TX,48439113001,2016
320777,Grand Prairie,BRFSS,18.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6703,TX,48113016407,2016
320998,Grand Prairie,BRFSS,25.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4462,TX,48113015404,2016
321017,Garland,BRFSS,6.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5584,TX,48113019043,2016
321158,Garland,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4031,TX,48113018137,2016
321204,Buffalo,BRFSS,23.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4165,NY,36029004401,2016
321249,Garland,BRFSS,15.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6155,TX,48113018900,2016
321387,Garland,BRFSS,14.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5905,TX,48113019029,2016
321769,Garland,BRFSS,11.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4668,TX,48113018120,2016
321855,Garland,BRFSS,29.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4683,TX,48113018206,2016
321995,Garland,BRFSS,24.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3709,TX,48113018501,2016
322003,Garland,BRFSS,17.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3179,TX,48113018127,2016
322413,Garland,BRFSS,19.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7050,TX,48113019021,2016
322874,Garland,BRFSS,29.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4712,TX,48113018204,2016
323034,Grand Prairie,BRFSS,26.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2855,TX,48113016002,2016
323450,Garland,BRFSS,14.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6610,TX,48113018111,2016
323737,Grand Prairie,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8935,TX,48113016411,2016
323817,Milwaukee,BRFSS,28.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3153,WI,55079001800,2016
324112,Garland,BRFSS,12.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3285,TX,48113018142,2016
324166,Garland,BRFSS,23.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6971,TX,48113019014,2016
324325,Grand Prairie,BRFSS,25.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2430,TX,48113015800,2016
324430,Garland,BRFSS,7.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4527,TX,48113019042,2016
324872,Grand Prairie,BRFSS,16.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3008,TX,48113015403,2016
325036,Garland,BRFSS,10.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5093,TX,48113018132,2016
325211,Garland,BRFSS,17.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,835,TX,48113018802,2016
325223,Grand Prairie,BRFSS,5.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3968,TX,48439111549,2016
325694,Grand Prairie,BRFSS,19.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4857,TX,48113016406,2016
325881,Grand Prairie,BRFSS,19.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3458,TX,48113015304,2016
326131,Garland,BRFSS,16.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5577,TX,48113018128,2016
326188,Grand Prairie,BRFSS,9.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8945,TX,48439111539,2016
326254,Garland,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6173,TX,48113019031,2016
326774,Grand Prairie,BRFSS,9.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4951,TX,48113016410,2016
326803,Garland,BRFSS,9.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4967,TX,48113019025,2016
327132,Garland,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5294,TX,48113018121,2016
327261,Garland,BRFSS,23.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7232,TX,48113018300,2016
327415,Grand Prairie,BRFSS,17.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3852,TX,48113016100,2016
327429,Houston,BRFSS,32.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3905,TX,48201550100,2016
327434,Pasadena,BRFSS,25.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4101,TX,48201322100,2016
327455,Houston,BRFSS,29.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3598,TX,48201221100,2016
327495,Houston,BRFSS,6.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3640,TX,48201410701,2016
327502,Houston,BRFSS,28.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2452,TX,48201240501,2016
327504,Houston,BRFSS,13.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6537,TX,48201521900,2016
327559,Houston,BRFSS,33.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2340,TX,48201331602,2016
327568,Killeen,BRFSS,17.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5567,TX,48027022401,2016
327592,Houston,BRFSS,33.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5606,TX,48201530700,2016
327596,Houston,BRFSS,18.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2664,TX,48201532700,2016
327601,Houston,BRFSS,19.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5949,TX,48201452802,2016
327612,Houston,BRFSS,4.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,61,TX,48157673003,2016
327620,Lewisville,BRFSS,19.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3352,TX,48121021744,2016
327623,Houston,BRFSS,7.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3970,TX,48201511301,2016
327639,Houston,BRFSS,14.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4089,TX,48201312000,2016
327680,Houston,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,88,TX,48201250702,2016
327705,Lewisville,BRFSS,10.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5333,TX,48121021716,2016
327712,Laredo,BRFSS,22.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4549,TX,48479001806,2016
327723,Irving,BRFSS,5.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3877,TX,48113014206,2016
327736,Laredo,BRFSS,23.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7117,TX,48479001808,2016
327744,Mission,BRFSS,24.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6321,TX,48215020101,2016
327748,Houston,BRFSS,7.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3892,TX,48201412900,2016
327753,Houston,BRFSS,21.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5674,TX,48201333202,2016
327788,Houston,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5928,TX,48201334003,2016
327804,Houston,BRFSS,30.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3484,TX,48201432901,2016
327815,Lubbock,BRFSS,19.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,854,TX,48303010200,2016
327855,McKinney,BRFSS,8.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6343,TX,48085030515,2016
327864,Laredo,BRFSS,28.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3425,TX,48479001402,2016
327889,Houston,BRFSS,30.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3473,TX,48201331200,2016
327901,Houston,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3336,TX,48201431102,2016
327906,Houston,BRFSS,7.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1380,TX,48201430200,2016
327942,Houston,BRFSS,32.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2572,TX,48201230600,2016
327951,Houston,BRFSS,5.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4278,TX,48201340301,2016
327953,Irving,BRFSS,9.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4670,TX,48113014113,2016
327959,Houston,BRFSS,12.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1597,TX,48201520100,2016
327976,Houston,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4774,TX,48201310300,2016
327989,Irving,BRFSS,15.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3117,TX,48113014114,2016
328039,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5005,TX,48201421800,2016
328049,Houston,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3020,TX,48201531500,2016
328061,Houston,BRFSS,12.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3373,TX,48201530200,2016
328106,Houston,BRFSS,6.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2684,TX,48201410900,2016
328114,Missouri City,BRFSS,7.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,152,TX,48157674502,2016
328182,Houston,BRFSS,6.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3837,TX,48201510400,2016
328195,Houston,BRFSS,16.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7169,TX,48201330301,2016
328261,Houston,BRFSS,31.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4695,TX,48201423000,2016
328272,Midland,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4928,TX,48329000200,2016
328282,Lubbock,BRFSS,12.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5251,TX,48303001706,2016
328304,Houston,BRFSS,6.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5084,TX,48201451500,2016
328317,Mesquite,BRFSS,22.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4661,TX,48113017703,2016
328322,Houston,BRFSS,13.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,215,TX,48201250701,2016
328346,Houston,BRFSS,17.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4126,TX,48201522301,2016
328363,Houston,BRFSS,11.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3162,TX,48201531200,2016
328392,McAllen,BRFSS,13.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4283,TX,48215020725,2016
328395,Houston,BRFSS,18.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4734,TX,48201432002,2016
328404,Houston,BRFSS,18.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2638,TX,48201320601,2016
328413,Houston,BRFSS,27.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6693,TX,48201231200,2016
328424,Odessa,BRFSS,20.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3488,TX,48135002000,2016
328427,Lubbock,BRFSS,16.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3884,TX,48303000301,2016
328468,League City,BRFSS,7.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,9369,TX,48167720700,2016
328473,Pasadena,BRFSS,24.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5540,TX,48201324100,2016
328507,Houston,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1768,TX,48339692400,2016
328508,Houston,BRFSS,18.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3000,TX,48201232600,2016
328522,Houston,BRFSS,14.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3962,TX,48201314300,2016
328528,Laredo,BRFSS,8.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2330,TX,48479001718,2016
328531,Missouri City,BRFSS,13.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5647,TX,48157671100,2016
328538,Houston,BRFSS,33.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4345,TX,48201221700,2016
328566,Houston,BRFSS,31.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2097,TX,48201220100,2016
328614,Houston,BRFSS,28.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5770,TX,48201310900,2016
328615,Killeen,BRFSS,12.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1750,TX,48027022405,2016
328616,Pasadena,BRFSS,15.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1105,TX,48201343000,2016
328640,Houston,BRFSS,28.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7947,TX,48201453200,2016
328650,Laredo,BRFSS,25.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2570,TX,48479000602,2016
328667,Lubbock,BRFSS,7.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2398,TX,48303010509,2016
328679,McAllen,BRFSS,23.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2528,TX,48215020600,2016
328694,Houston,BRFSS,6.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7159,TX,48201251300,2016
328713,Houston,BRFSS,13.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2775,TX,48201350200,2016
328720,Houston,BRFSS,8.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,329,TX,48201552900,2016
328731,Houston,BRFSS,13.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4503,TX,48201450400,2016
328734,Longview,BRFSS,30.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3947,TX,48183001400,2016
328750,Lubbock,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2140,TX,48303000700,2016
328769,Houston,BRFSS,28.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2430,TX,48201533701,2016
328785,Longview,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3499,TX,48183000402,2016
328788,Houston,BRFSS,12.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3793,TX,48201410100,2016
328830,Irving,BRFSS,4.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2626,TX,48113014137,2016
328831,Killeen,BRFSS,15.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1123,TX,48027022000,2016
328843,Houston,BRFSS,15.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,818,TX,48201550402,2016
328851,Houston,BRFSS,31.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3440,TX,48201421402,2016
328856,Houston,BRFSS,21.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5118,TX,48201433201,2016
328868,Laredo,BRFSS,25.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3813,TX,48479000108,2016
328870,Houston,BRFSS,23.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1496,TX,48201311400,2016
328895,Houston,BRFSS,29.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2485,TX,48201210700,2016
328925,Midland,BRFSS,17.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5130,TX,48329001100,2016
328927,Houston,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5239,TX,48201431000,2016
328947,Houston,BRFSS,23.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2108,TX,48201453601,2016
328964,Houston,BRFSS,15.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2654,TX,48201540200,2016
328979,Irving,BRFSS,26.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4666,TX,48113014701,2016
329043,Pasadena,BRFSS,21.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6414,TX,48201322800,2016
329049,Houston,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,383,TX,48201252200,2016
329060,Houston,BRFSS,30.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4617,TX,48201332800,2016
329109,Laredo,BRFSS,25.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3315,TX,48479000904,2016
329122,Houston,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5544,TX,48201421102,2016
329136,Odessa,BRFSS,15.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5740,TX,48135000600,2016
329140,Laredo,BRFSS,19.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4775,TX,48479001706,2016
329145,Houston,BRFSS,32.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4831,TX,48201313600,2016
329210,Mesquite,BRFSS,21.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,827,TX,48113017202,2016
329211,Houston,BRFSS,6.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2466,TX,48201451902,2016
329249,Lubbock,BRFSS,23.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4568,TX,48303002300,2016
329257,Houston,BRFSS,7.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6881,TX,48201451300,2016
329261,Houston,BRFSS,23.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5083,TX,48201422701,2016
329263,Lubbock,BRFSS,14.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2063,TX,48303002001,2016
329265,Midland,BRFSS,9.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4943,TX,48329000305,2016
329268,Houston,BRFSS,35.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3886,TX,48201211700,2016
329271,Irving,BRFSS,22.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2318,TX,48113020100,2016
329275,Houston,BRFSS,35.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2831,TX,48201211200,2016
329277,Houston,BRFSS,19.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6484,TX,48201421500,2016
329298,Midland,BRFSS,16.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3429,TX,48329010200,2016
329314,Pasadena,BRFSS,15.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3896,TX,48201323801,2016
329326,Houston,BRFSS,30.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2484,TX,48201520601,2016
329334,Mesquite,BRFSS,17.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4120,TX,48113017602,2016
329341,Houston,BRFSS,25.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6849,TX,48201241500,2016
329348,Houston,BRFSS,10.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,749,TX,48201551400,2016
329382,Houston,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6070,TX,48201510900,2016
329389,Houston,BRFSS,5.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2967,TX,48201431801,2016
329401,Houston,BRFSS,24.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4108,TX,48201321800,2016
329406,Houston,BRFSS,22.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3222,TX,48201533200,2016
329413,Houston,BRFSS,7.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6897,TX,48201413300,2016
329418,Laredo,BRFSS,19.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5402,TX,48479001814,2016
329427,Houston,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,600,TX,48201232403,2016
329443,Houston,BRFSS,15.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3801,TX,48157670300,2016
329456,Irving,BRFSS,4.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4090,TX,48113014130,2016
329476,Houston,BRFSS,5.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2775,TX,48201411400,2016
329485,Odessa,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5945,TX,48135001600,2016
